,RIC,Date,Gamma Estimate,CI Lower Bound,CI Upper Bound
692,UBSG.S,2023-12-29,3.6281414829756025e-11,2.554425084301895e-11,4.70185788164931e-11
693,UBSG.S,2024-01-03,2.3920801175267578e-11,1.8404592024976767e-11,2.943701032555839e-11
694,UBSG.S,2024-01-04,3.096567032162199e-11,2.1460348402172063e-11,4.047099224107192e-11
695,UBSG.S,2024-01-05,7.353941266036249e-11,5.349150136969477e-11,9.35873239510302e-11
696,UBSG.S,2024-01-08,3.669296972574829e-11,2.8915422509820217e-11,4.447051694167636e-11
697,UBSG.S,2024-01-09,2.554120978948564e-11,2.0110976097446755e-11,3.097144348152453e-11
698,UBSG.S,2024-01-10,4.337658091895435e-11,1.7567122402662245e-11,6.918603943524645e-11
699,UBSG.S,2024-01-11,5.0633749732736364e-11,1.3843295942594651e-11,8.742420352287808e-11
700,UBSG.S,2024-01-12,3.596370281571016e-11,2.1438837289693772e-11,5.0488568341726547e-11
701,UBSG.S,2024-01-15,8.014466324297891e-11,5.622734255463242e-11,1.0406198393132539e-10
702,UBSG.S,2024-01-16,4.447500052819164e-11,4.030842940311565e-11,4.864157165326762e-11
703,UBSG.S,2024-01-17,2.440845305627629e-11,1.7372043369009043e-11,3.144486274354354e-11
704,UBSG.S,2024-01-18,4.1148159284151086e-11,3.239091620623091e-11,4.990540236207126e-11
705,UBSG.S,2024-01-19,3.1483776501288233e-11,2.169639975367005e-11,4.127115324890642e-11
706,UBSG.S,2024-01-22,4.880619677180782e-11,4.027740822077905e-11,5.73349853228366e-11
707,UBSG.S,2024-01-23,5.824418448164885e-11,4.8887435378992364e-11,6.760093358430533e-11
708,UBSG.S,2024-01-24,3.781527865847484e-11,2.4156534750658648e-11,5.1474022566291026e-11
709,UBSG.S,2024-01-25,2.360328194908758e-11,1.5469911261661836e-11,3.173665263651332e-11
710,UBSG.S,2024-01-26,3.863216435831552e-11,2.492693927387494e-11,5.23373894427561e-11
711,UBSG.S,2024-01-29,3.453872042553871e-11,2.8452359993049264e-11,4.062508085802816e-11
712,UBSG.S,2024-01-30,1.186341638545575e-11,8.336508467026575e-12,1.5390324303884926e-11
713,UBSG.S,2024-01-31,2.536066374514014e-11,2.1341575445788798e-11,2.937975204449148e-11
714,UBSG.S,2024-02-01,4.451547687138362e-11,3.4342900798571655e-11,5.468805294419558e-11
715,UBSG.S,2024-02-02,9.259349614118336e-12,1.3717552875002342e-12,1.714694394073644e-11
716,UBSG.S,2024-02-05,6.307232408104334e-11,5.027590722703441e-11,7.586874093505227e-11
717,UBSG.S,2024-02-06,1.6016110028262396e-11,8.538827498730474e-12,2.349339255779432e-11
718,UBSG.S,2024-02-07,1.2298721791278903e-11,8.373526957099636e-12,1.6223916625458172e-11
719,UBSG.S,2024-02-08,3.3254804134576905e-11,2.5568382091152087e-11,4.094122617800172e-11
720,UBSG.S,2024-02-09,3.671788756739138e-11,2.2453209740941084e-11,5.098256539384168e-11
721,UBSG.S,2024-02-12,3.767560819643018e-11,2.161313798754994e-11,5.3738078405310424e-11
722,UBSG.S,2024-02-13,3.3396010257383e-11,6.122522610035287e-12,6.06694979047307e-11
723,UBSG.S,2024-02-14,6.194718240189011e-11,4.287924581300466e-11,8.101511899077557e-11
724,UBSG.S,2024-02-15,6.271284957387845e-11,4.4461785381702536e-11,8.096391376605437e-11
725,UBSG.S,2024-02-16,2.9007103669913648e-11,2.2338286256039945e-11,3.567592108378735e-11
726,UBSG.S,2024-02-19,3.8492905989845826e-11,1.961875505986732e-11,5.7367056919824335e-11
727,UBSG.S,2024-02-20,1.6323288577378898e-11,9.572237258155808e-12,2.3074339896601986e-11
728,UBSG.S,2024-02-21,2.1863911071100505e-11,8.898159539870515e-12,3.4829662602330494e-11
729,UBSG.S,2024-02-22,1.860703452490313e-11,-4.313677444882163e-12,4.1527746494688427e-11
730,UBSG.S,2024-02-23,5.598391395057007e-11,3.878235283285631e-11,7.318547506828384e-11
731,UBSG.S,2024-02-26,1.3814560285345556e-10,9.965491159041126e-11,1.7663629411649985e-10
732,UBSG.S,2024-02-27,3.2719347547556726e-11,1.2033562033705911e-11,5.340513306140754e-11
733,UBSG.S,2024-02-28,1.7552474127802668e-11,1.0418973426142452e-11,2.4685974829462885e-11
734,UBSG.S,2024-02-29,9.514388416133232e-12,5.1531973269427326e-12,1.387557950532373e-11
735,UBSG.S,2024-03-01,2.307596936183292e-11,1.4553546239435544e-11,3.159839248423029e-11
736,UBSG.S,2024-03-04,1.772990668056987e-11,4.4471912535654446e-12,3.1012622107574295e-11
737,UBSG.S,2024-03-05,4.777387886247745e-11,2.7775118702368273e-11,6.777263902258663e-11
738,UBSG.S,2024-03-06,2.2616273127113516e-11,1.4524265740401395e-11,3.0708280513825635e-11
739,UBSG.S,2024-03-07,5.61896285603792e-11,4.4405931771659166e-11,6.797332534909923e-11
740,UBSG.S,2024-03-08,4.7883751768414316e-11,4.061555589671478e-11,5.515194764011385e-11
741,UBSG.S,2024-03-11,1.5674709668913594e-11,1.0406249900308341e-11,2.0943169437518846e-11
742,UBSG.S,2024-03-12,1.3609818762837251e-11,6.54609410439231e-12,2.0673543421282192e-11
743,UBSG.S,2024-03-13,3.366249024020386e-11,1.5233475479691593e-11,5.2091505000716126e-11
744,UBSG.S,2024-03-14,1.8437817263248863e-11,1.2016670602827951e-11,2.4858963923669775e-11
745,UBSG.S,2024-03-15,1.814972078554845e-12,-1.466662865107899e-12,5.096607022217589e-12
746,UBSG.S,2024-03-18,3.69730615229805e-11,2.8232989373390452e-11,4.571313367257055e-11
747,UHR.S,2023-12-21,4.834961151401684e-10,2.3216167623211387e-10,7.34830554048223e-10
748,UHR.S,2023-12-22,1.6497146650671473e-09,5.223401472661074e-11,3.247195315407684e-09
749,UHR.S,2023-12-27,7.235974108121792e-10,1.9665851431990732e-10,1.250536307304451e-09
750,UHR.S,2023-12-28,5.296798214755366e-10,2.639647205184031e-10,7.9539492243267e-10
751,UHR.S,2023-12-29,1.0396885886969127e-09,-8.304950369015229e-10,2.9098722142953485e-09
752,UHR.S,2024-01-03,3.8458212501530665e-10,2.4392944262024766e-10,5.252348074103657e-10
753,UHR.S,2024-01-05,3.267205541846632e-09,3.1713883733912417e-09,3.363022710302022e-09
754,UHR.S,2024-01-08,3.684569792002606e-09,3.158786619796592e-09,4.21035296420862e-09
755,UHR.S,2024-01-09,1.9052944822950666e-09,6.237827838256142e-10,3.186806180764519e-09
756,UHR.S,2024-01-10,2.468332121997915e-09,1.2112208208207547e-09,3.725443423175075e-09
757,UHR.S,2024-01-11,1.5754068522114736e-09,4.615947008525268e-10,2.6892190035704205e-09
758,UHR.S,2024-01-12,1.0711356733482677e-09,5.992087946635168e-10,1.5430625520330187e-09
759,UHR.S,2024-01-15,3.6201739013353106e-09,1.5359473572303082e-09,5.704400445440313e-09
760,UHR.S,2024-01-16,3.5200442005416075e-09,1.321602913949617e-09,5.718485487133598e-09
761,UHR.S,2024-01-17,1.5201280413093748e-09,7.449072431108959e-10,2.2953488395078537e-09
762,UHR.S,2024-01-18,4.3964195366435765e-09,3.0095706011587847e-09,5.7832684721283684e-09
763,UHR.S,2024-01-19,4.736107380139716e-09,2.336733361541013e-09,7.135481398738419e-09
764,UHR.S,2024-01-22,2.495553741710296e-09,-1.2705739756760197e-11,5.003813223177352e-09
765,UHR.S,2024-01-23,2.001103487997299e-10,6.163255073808805e-11,3.3858814686137173e-10
766,UHR.S,2024-01-24,7.030445261944086e-10,1.2716044433014947e-10,1.2789286080586675e-09
767,UHR.S,2024-01-25,5.504560189290667e-10,2.399769663876884e-10,8.609350714704449e-10
768,UHR.S,2024-01-26,8.366056613207268e-10,-1.1794218346264905e-08,1.3467429668906357e-08
769,UHR.S,2024-01-29,2.660915925139959e-09,2.2155439988657733e-09,3.1062878514141444e-09
770,UHR.S,2024-01-30,5.581690755698226e-10,2.689899715489866e-10,8.473481795906584e-10
771,UHR.S,2024-01-31,1.9052723924099246e-09,1.1812718553833363e-09,2.629272929436513e-09
772,UHR.S,2024-02-01,5.016143554109164e-10,1.492620419474491e-10,8.539666688743837e-10
773,UHR.S,2024-02-02,3.0672813809262296e-10,1.1314822340110247e-10,5.003080527841434e-10
774,UHR.S,2024-02-05,7.218161586930983e-10,2.686215129193074e-10,1.1750108044668894e-09
775,UHR.S,2024-02-06,6.433453822221822e-10,2.3592562754619736e-10,1.050765136898167e-09
776,UHR.S,2024-02-07,5.661929111732113e-10,2.376883583997649e-10,8.946974639466577e-10
777,UHR.S,2024-02-08,6.510389075641806e-10,3.847763172203566e-10,9.173014979080046e-10
778,UHR.S,2024-02-09,2.8816201034558376e-09,1.2219106459603435e-09,4.541329560951332e-09
779,UHR.S,2024-02-12,2.982076119878875e-10,1.8238661815844218e-10,4.140286058173328e-10
780,UHR.S,2024-02-13,5.190283324676207e-10,1.20030189545993e-10,9.180264753892484e-10
781,UHR.S,2024-02-14,2.071043563514196e-09,2.5960063517696314e-10,3.882486491851428e-09
782,UHR.S,2024-02-15,8.34840961478989e-10,4.413854457111001e-10,1.2282964772468778e-09
783,UHR.S,2024-02-16,5.389357236142329e-10,3.6669896450656037e-10,7.111724827219054e-10
784,UHR.S,2024-02-19,2.783866965278332e-10,9.824791673393002e-11,4.585254763217364e-10
785,UHR.S,2024-02-20,3.5069331244002297e-10,2.074951414364087e-10,4.938914834436373e-10
786,UHR.S,2024-02-21,5.3458804518533175e-09,2.7887983834642373e-09,7.902962520242398e-09
787,UHR.S,2024-02-22,1.9813114406718897e-09,1.12306348982702e-09,2.8395593915167594e-09
788,UHR.S,2024-02-23,2.0321479677192282e-09,8.118186329716992e-10,3.2524773024667575e-09
789,UHR.S,2024-02-26,5.156586667963625e-10,3.058677426728937e-10,7.254495909198313e-10
790,UHR.S,2024-02-27,7.881694864470708e-10,6.553496115937495e-11,1.5108040117347666e-09
791,UHR.S,2024-02-28,1.7977814331870363e-09,1.1231997213046574e-09,2.472363145069415e-09
792,UHR.S,2024-02-29,3.864015664851948e-10,1.084986543395961e-10,6.643044786307935e-10
793,UHR.S,2024-03-01,2.1107060156330468e-10,1.7610612735784052e-10,2.4603507576876883e-10
794,UHR.S,2024-03-04,2.0744484554477833e-09,1.156728109505748e-09,2.9921688013898186e-09
795,UHR.S,2024-03-05,1.5361505740138296e-09,8.229842583653831e-10,2.249316889662276e-09
796,UHR.S,2024-03-06,8.636315870242276e-10,6.748838592013626e-11,1.659774788128319e-09
797,UHR.S,2024-03-07,5.883138775334782e-10,1.271204203999161e-10,1.0495073346670404e-09
798,UHR.S,2024-03-08,3.3216125608192863e-09,1.927621962744878e-09,4.7156031588936945e-09
799,UHR.S,2024-03-11,1.8634449814533983e-09,2.6258778967158913e-10,3.4643021732352073e-09
800,UHR.S,2024-03-12,4.990915883409761e-10,2.7954059653219286e-10,7.186425801497593e-10
801,UHR.S,2024-03-13,7.055467662578727e-10,2.1353245190420042e-10,1.197561080611545e-09
802,UHR.S,2024-03-14,1.3724431548923325e-09,7.849346713452222e-10,1.9599516384394426e-09
803,UHR.S,2024-03-15,5.28702703940349e-10,2.9823968209907205e-10,7.591657257816259e-10
804,UHR.S,2024-03-18,1.0582162148129913e-09,4.885414479229416e-10,1.6278909817030409e-09
805,VLRT.S,2023-12-21,0.004266516511825299,-0.003860404590797407,0.012393437614448005
806,VLRT.S,2023-12-22,0.0,0.0,0.0
807,VLRT.S,2023-12-28,0.0,,
808,VLRT.S,2023-12-29,0.0,0.0,0.0
809,VLRT.S,2024-01-09,0.00026237075084263643,-0.0027508505254482335,0.0032755920271335063
810,VLRT.S,2024-01-10,1.4696702332371e-07,-0.0005799301059838798,0.0005802240400305272
811,VLRT.S,2024-01-12,3.440765518317815e-05,-0.00018074590469341725,0.00024956121505977357
812,VLRT.S,2024-01-15,0.0015157901036774307,-0.007248420860757249,0.01028000106811211
813,VLRT.S,2024-01-16,2.54507090099068e-06,-3.823226037242519e-05,4.332240217440655e-05
814,VLRT.S,2024-01-17,-2.5704956697576818e-05,-0.00024515379420232675,0.0001937438808071731
815,VLRT.S,2024-01-18,2.6938274535799604e-07,-8.808983949817405e-05,8.862860498889005e-05
816,VLRT.S,2024-01-22,2.353624354352127e-08,-2.817996697544115e-05,2.822703946252819e-05
817,VLRT.S,2024-01-23,3.2044581494309925e-05,-0.0006792537750563584,0.0007433429380449782
818,VLRT.S,2024-01-24,0.017461300501994615,-0.0015496019299214847,0.036472202933910715
819,VLRT.S,2024-01-26,2.223752651229015e-06,-0.0005407011321348515,0.0005451486374373095
820,VLRT.S,2024-01-29,0.06364639733387091,0.033863808508614424,0.0934289861591274
821,VLRT.S,2024-01-31,0.0,,
822,VLRT.S,2024-02-02,0.08152568484798887,0.017824014079710265,0.14522735561626748
823,VLRT.S,2024-02-05,3.417245344727528e-05,-0.001127556081822611,0.0011959009887171615
824,VLRT.S,2024-02-06,0.0,,
825,VLRT.S,2024-02-12,0.001901900719629176,-0.004676098810526379,0.00847990024978473
826,VLRT.S,2024-02-14,-1.3516804570454193e-07,-0.00021108447789714989,0.00021081414180574082
827,VLRT.S,2024-02-15,4.322416100821306e-05,-8.738852239030188e-05,0.000173836844406728
828,VLRT.S,2024-02-19,1.1046082984337506e-05,-0.00013856585875251381,0.00016065802472118885
829,VLRT.S,2024-02-23,9.794887037492163e-06,,
830,VLRT.S,2024-02-27,5.156826037001712e-06,,
831,VLRT.S,2024-03-04,5.78405227638251e-06,-3.1191922918159275e-05,4.276002747092429e-05
832,VLRT.S,2024-03-07,6.1016386179805355e-06,,
833,VLRT.S,2024-03-08,0.04828341448486597,-0.00036187939469988634,0.09692870836443182
834,VLRT.S,2024-03-12,3.8640978297187653e-07,-0.0002125438190648131,0.00021331663863075688
835,VLRT.S,2024-03-13,0.001625940287919167,-0.23062099822906418,0.23387287880490248
836,VLRT.S,2024-03-14,0.0701736419176479,-0.02283736279549567,0.16318464663079146
837,ABBN.S,2023-12-21,1.0221900371873481e-10,8.310947538051498e-11,1.2132853205695466e-10
838,ABBN.S,2023-12-22,7.514952336820824e-11,-3.0891469247281635e-11,1.8119051598369812e-10
839,ABBN.S,2023-12-27,7.785510134208914e-11,6.21910307183372e-11,9.351917196584108e-11
840,ABBN.S,2023-12-28,6.974447515314025e-11,-5.305701948175437e-11,1.9254596978803487e-10
841,ABBN.S,2023-12-29,1.4684153930073586e-10,1.1129312087860623e-10,1.8238995772286548e-10
842,ABBN.S,2024-01-03,5.163514491882515e-11,3.313426953900298e-11,7.013602029864732e-11
843,ABBN.S,2024-01-04,1.493666223162595e-10,1.2225730207449703e-10,1.7647594255802198e-10
844,ABBN.S,2024-01-05,6.266398848010237e-11,3.9924707525843044e-11,8.54032694343617e-11
845,ABBN.S,2024-01-08,1.4979330463188133e-10,1.1154791223923837e-10,1.880386970245243e-10
846,ABBN.S,2024-01-09,1.7998708417585044e-10,1.4653593456297808e-10,2.134382337887228e-10
847,ABBN.S,2024-01-10,7.305402009075041e-11,2.82842444575455e-11,1.1782379572395534e-10
848,ABBN.S,2024-01-11,1.4474799573378094e-10,9.459715990365907e-11,1.948988315639028e-10
849,ABBN.S,2024-01-12,1.1291148047269948e-10,8.77569901924125e-11,1.3806597075298647e-10
850,ABBN.S,2024-01-15,9.039084335661449e-11,5.7898736655929354e-11,1.2288295005729963e-10
851,ABBN.S,2024-01-16,7.608155013020252e-11,-2.745139417798984e-13,1.5243761420218494e-10
852,ABBN.S,2024-01-17,3.1687402339020784e-11,1.232887660137919e-11,5.104592807666238e-11
853,ABBN.S,2024-01-18,3.3757343565017523e-11,2.390753740621321e-11,4.3607149723821837e-11
854,ABBN.S,2024-01-19,1.5760988701733455e-11,9.333926926489338e-12,2.2188050476977572e-11
855,ABBN.S,2024-01-22,3.010587689665287e-11,1.0055616473251178e-11,5.015613732005457e-11
856,ABBN.S,2024-01-23,6.134471889296836e-11,4.1113327183258364e-11,8.157611060267835e-11
857,ABBN.S,2024-01-24,1.0850341548741093e-10,9.123800892941528e-11,1.2576882204540658e-10
858,ABBN.S,2024-01-25,5.5407764908825744e-11,3.988262154123746e-11,7.093290827641403e-11
859,ABBN.S,2024-01-26,4.191601375368637e-11,3.0402119715948215e-11,5.342990779142453e-11
860,ABBN.S,2024-01-29,2.2737586050095473e-11,9.294901848129473e-12,3.6180270252061474e-11
861,ABBN.S,2024-01-30,4.221952380176527e-11,2.7744709193520278e-11,5.669433841001026e-11
862,ABBN.S,2024-01-31,4.0909683674141015e-11,1.9978200176200586e-11,6.184116717208144e-11
863,ABBN.S,2024-02-01,5.952352670284433e-11,4.04465832658627e-11,7.860047013982596e-11
864,ABBN.S,2024-02-02,4.122689800518448e-11,3.026069145423996e-11,5.2193104556129e-11
865,ABBN.S,2024-02-05,3.152679490624263e-11,1.9465947552955025e-11,4.3587642259530235e-11
866,ABBN.S,2024-02-06,4.068531709544701e-11,4.014603979111973e-13,8.096917379298282e-11
867,ABBN.S,2024-02-07,5.9749428623822e-11,4.036805373624926e-11,7.913080351139474e-11
868,ABBN.S,2024-02-08,1.4392502905923508e-10,1.1321341489735131e-10,1.7463664322111886e-10
869,ABBN.S,2024-02-09,6.649984734701933e-11,2.185929595738718e-11,1.1114039873665147e-10
870,ABBN.S,2024-02-12,3.6810782852390356e-11,6.606809197136149e-12,6.701475650764456e-11
871,ABBN.S,2024-02-13,6.924337065215817e-11,5.214062663077832e-11,8.634611467353803e-11
872,ABBN.S,2024-02-14,5.3479725372973317e-11,3.167398835560216e-11,7.528546239034447e-11
873,ABBN.S,2024-02-15,5.968433265483636e-11,5.050260614043637e-11,6.886605916923634e-11
874,ABBN.S,2024-02-16,6.268446085500141e-11,4.173981163990289e-11,8.362911007009993e-11
875,ABBN.S,2024-02-19,1.1392008176441908e-10,-1.115017794642361e-11,2.3899034147526177e-10
876,ABBN.S,2024-02-20,7.227891712188081e-11,5.081205929283631e-11,9.37457749509253e-11
877,ABBN.S,2024-02-21,3.0878903610153966e-11,1.5124294715774715e-11,4.6633512504533215e-11
878,ABBN.S,2024-02-22,2.3886481290280856e-11,-2.618089902512385e-11,7.395386160568557e-11
879,ABBN.S,2024-02-23,2.948671375025216e-11,9.907581317772022e-12,4.90658461827323e-11
880,ABBN.S,2024-02-26,1.218498726413556e-10,3.884061788263677e-11,2.0485912740007443e-10
881,ABBN.S,2024-02-27,6.114441819635767e-11,1.7326930502912363e-11,1.0496190588980298e-10
882,ABBN.S,2024-02-28,1.8071560059103668e-11,9.24558200061882e-12,2.689753811758852e-11
883,ABBN.S,2024-02-29,2.101920810021193e-11,1.4899741028962938e-11,2.7138675171460922e-11
884,ABBN.S,2024-03-01,2.5408199727169598e-11,1.0800931518546826e-11,4.001546793579237e-11
885,ABBN.S,2024-03-04,1.1608410073904774e-10,8.654661926615373e-11,1.4562158221194175e-10
886,ABBN.S,2024-03-05,5.7810594077344236e-11,2.6925062013008976e-11,8.86961261416795e-11
887,ABBN.S,2024-03-06,2.1067589395965978e-11,1.1339936373005887e-11,3.0795242418926067e-11
888,ABBN.S,2024-03-07,3.4110558110241706e-11,2.617601513202708e-11,4.204510108845633e-11
889,ABBN.S,2024-03-08,8.743256785921612e-11,7.340639015279824e-11,1.01458745565634e-10
890,ABBN.S,2024-03-11,2.260405751986197e-11,1.3227079098273654e-11,3.198103594145029e-11
891,ABBN.S,2024-03-12,2.334485357639484e-11,1.0109728006246822e-11,3.6579979146542864e-11
892,ABBN.S,2024-03-13,2.9499621132423844e-11,1.470974583965384e-11,4.428949642519385e-11
893,ABBN.S,2024-03-14,2.954735070114432e-11,2.313778358752437e-11,3.5956917814764265e-11
894,ABBN.S,2024-03-15,2.781195497844301e-11,1.192413351913168e-11,4.369977643775434e-11
895,ABBN.S,2024-03-18,2.2821175020748434e-11,-4.921998230476564e-11,9.486233234626251e-11
896,CLN.S,2023-12-21,4.0496701720958816e-10,1.166360325641303e-10,6.932980018550461e-10
897,CLN.S,2023-12-22,7.122222218674128e-10,2.939321496655077e-10,1.1305122940693178e-09
898,CLN.S,2023-12-27,3.4501041868214504e-10,1.1547852470804031e-10,5.745423126562497e-10
899,CLN.S,2023-12-28,2.1008442934728895e-09,1.227669355575291e-09,2.9740192313704883e-09
900,CLN.S,2023-12-29,3.8670891140934475e-10,-1.0995778941128768e-10,8.833756122299772e-10
901,CLN.S,2024-01-03,2.219281498238031e-10,-1.7640005116133035e-10,6.202563508089365e-10
902,CLN.S,2024-01-04,3.8351020830428006e-10,1.897011816310442e-10,5.773192349775159e-10
903,CLN.S,2024-01-05,2.3046384980793945e-10,4.970155601021303e-11,4.1122614360566587e-10
904,CLN.S,2024-01-08,2.1146789070517111e-10,2.9434174067209654e-11,3.9350160734313255e-10
905,CLN.S,2024-01-09,2.73658271420217e-10,1.2383751498608005e-10,4.2347902785435397e-10
906,CLN.S,2024-01-10,4.672409444629363e-10,1.864589756148972e-10,7.480229133109755e-10
907,CLN.S,2024-01-11,2.1580420856317694e-10,-1.6064135585037715e-10,5.92249772976731e-10
908,CLN.S,2024-01-12,1.397950274226716e-10,2.529990180398279e-11,2.542901530413604e-10
909,CLN.S,2024-01-15,1.1105819047530818e-09,6.45443655772928e-10,1.5757201537332357e-09
910,CLN.S,2024-01-16,1.74277061632681e-10,7.127544737481058e-11,2.772786758905514e-10
911,CLN.S,2024-01-17,9.336142702608434e-10,4.2113035116339136e-10,1.4460981893582954e-09
912,CLN.S,2024-01-18,1.4238713807212953e-10,7.980351005658221e-11,2.0497076608767686e-10
913,CLN.S,2024-01-19,1.8041356278072485e-09,9.701373674099893e-10,2.6381338882045077e-09
914,CLN.S,2024-01-22,2.0900334465871072e-10,-6.110588070222548e-11,4.791125700196469e-10
915,CLN.S,2024-01-23,6.432827875000916e-10,4.69685855119934e-10,8.168797198802493e-10
916,CLN.S,2024-01-24,5.114180904409789e-10,3.511979991193289e-10,6.71638181762629e-10
917,CLN.S,2024-01-25,2.1343767489703982e-10,-3.133866170281197e-10,7.402619668221993e-10
918,CLN.S,2024-01-26,3.336258714488847e-10,-4.246001565119953e-11,7.09711758548969e-10
919,CLN.S,2024-01-29,4.5193825051897333e-10,2.209323640487004e-10,6.829441369892463e-10
920,CLN.S,2024-01-30,2.814400427017714e-10,1.5551962629156886e-10,4.0736045911197396e-10
921,CLN.S,2024-01-31,1.025320956395739e-09,-5.929263138705886e-10,2.643568226662067e-09
922,CLN.S,2024-02-01,1.4060980084249892e-10,3.0608726874418674e-11,2.5061087481057915e-10
923,CLN.S,2024-02-02,2.544606218104699e-10,-1.519733949008438e-10,6.608946385217835e-10
924,CLN.S,2024-02-05,2.454166612770705e-10,-8.712997949477463e-12,4.995463205036184e-10
925,CLN.S,2024-02-06,7.549745379833904e-11,4.2687839466825075e-12,1.4672612364999556e-10
926,CLN.S,2024-02-07,4.0106135966692323e-10,-3.7150904911766526e-11,8.39273624245613e-10
927,CLN.S,2024-02-08,1.4849280244431586e-08,5.479857353741128e-09,2.4218703135122045e-08
928,CLN.S,2024-02-09,2.6996892546501236e-09,3.761586358974226e-10,5.023219873402825e-09
929,CLN.S,2024-02-12,9.315190804156425e-10,3.9617101018742045e-10,1.4668671506438644e-09
930,CLN.S,2024-02-13,6.054086542163147e-10,-7.092669250585042e-11,1.2817440009384798e-09
931,CLN.S,2024-02-14,8.988114825371074e-10,5.956812271896127e-10,1.2019417378846022e-09
932,CLN.S,2024-02-15,6.847652252917572e-11,-1.4492130474268807e-11,1.5144517553262024e-10
933,CLN.S,2024-02-16,4.858233167139324e-10,2.3286731511420725e-10,7.387793183136575e-10
934,CLN.S,2024-02-19,3.589952014466333e-10,-5.251429864068879e-10,1.2431333893001544e-09
935,CLN.S,2024-02-20,3.1761445406348456e-10,5.709989425320515e-11,5.78129013873764e-10
936,CLN.S,2024-02-21,1.0596263133986185e-09,1.9181520603152742e-10,1.9274374207657093e-09
937,CLN.S,2024-02-22,3.393257157378906e-10,2.1556743627513134e-11,6.570946878482681e-10
938,CLN.S,2024-02-23,1.5962674493203964e-10,-3.774257282923065e-12,3.2302774714700234e-10
939,CLN.S,2024-02-26,2.700719382231778e-10,1.7251551534130433e-10,3.676283611050513e-10
940,CLN.S,2024-02-27,2.1103215150456032e-10,9.362655679632664e-11,3.28437746212794e-10
941,CLN.S,2024-02-28,2.3061981468980495e-10,-2.3187845050028253e-10,6.931180798798925e-10
942,CLN.S,2024-02-29,4.381818180206461e-10,2.852127399657508e-10,5.911508960755414e-10
943,CLN.S,2024-03-01,1.5216329433209758e-09,1.045047215687509e-09,1.9982186709544426e-09
944,CLN.S,2024-03-04,1.9262890403231208e-10,1.5200475292539016e-10,2.33253055139234e-10
945,CLN.S,2024-03-05,1.7301658829816424e-10,5.740790065751434e-11,2.886252759388141e-10
946,CLN.S,2024-03-06,1.8997830445676834e-10,-2.0847278706232756e-10,5.884293959758643e-10
947,CLN.S,2024-03-07,2.4321372348672557e-10,1.7305863319104884e-10,3.133688137824023e-10
948,CLN.S,2024-03-08,4.111140892338413e-10,1.7935587635057407e-10,6.428723021171085e-10
949,CLN.S,2024-03-11,3.773665302210496e-10,-1.2127376997726089e-10,8.760068304193601e-10
950,CLN.S,2024-03-12,2.530950652362161e-10,-3.746060536788603e-10,8.807961841512924e-10
951,CLN.S,2024-03-13,7.126844089968999e-10,5.154759535525913e-10,9.098928644412084e-10
952,CLN.S,2024-03-14,1.2954016300205758e-09,-2.6432778387353305e-10,2.8551310439146847e-09
953,CLN.S,2024-03-15,2.7422529166373577e-10,1.0120677203006934e-11,5.383299061244646e-10
954,CLN.S,2024-03-18,8.169771160656993e-11,-1.711810946220235e-10,3.345765178351634e-10
955,DOKA.S,2023-12-21,5.0859033127953386e-08,2.1607408740187527e-08,8.011065751571925e-08
956,DOKA.S,2023-12-22,6.15607378766272e-08,-2.6540928414636024e-08,1.4966240416789042e-07
957,DOKA.S,2023-12-27,9.35535773177509e-08,-2.344240536855742e-08,2.1054956000405923e-07
958,DOKA.S,2023-12-28,1.2851800953454406e-07,6.126715896723417e-08,1.9576886010185397e-07
959,DOKA.S,2023-12-29,8.920550843804077e-08,7.083165056089517e-10,1.7770270037047258e-07
960,DOKA.S,2024-01-03,6.659408284457109e-08,3.20669802665807e-08,1.0112118542256148e-07
961,DOKA.S,2024-01-04,9.573396717044451e-08,-2.3203469641968686e-09,1.937882813050859e-07
962,DOKA.S,2024-01-05,3.954408510851084e-08,-4.011544829841788e-09,8.309971504686347e-08
963,DOKA.S,2024-01-08,5.624758916619613e-08,2.1699625021538392e-08,9.079555331085387e-08
964,DOKA.S,2024-01-09,1.5670588224636437e-07,3.867049213803011e-09,3.0954471527892573e-07
965,DOKA.S,2024-01-10,1.129089403356657e-07,1.7129188852325012e-08,2.086886918190064e-07
966,DOKA.S,2024-01-11,2.1082889062064518e-08,1.3519574779932547e-08,2.864620334419649e-08
967,DOKA.S,2024-01-12,3.091572049329384e-08,-2.5587658931783326e-08,8.7419099918371e-08
968,DOKA.S,2024-01-15,1.4842599547079993e-07,1.2992574094150127e-09,2.9555273353218486e-07
969,DOKA.S,2024-01-16,9.364982301813442e-08,9.991227051608317e-09,1.7730841898466052e-07
970,DOKA.S,2024-01-17,4.579985709536009e-08,4.529110515482767e-09,8.707060367523742e-08
971,DOKA.S,2024-01-18,7.237360230072973e-07,4.7071906769554394e-07,9.767529783190506e-07
972,DOKA.S,2024-01-19,1.8148137455087065e-07,6.203472094422858e-08,3.0092802815751274e-07
973,DOKA.S,2024-01-22,4.252959231932834e-08,4.0899418564279356e-09,8.096924278222874e-08
974,DOKA.S,2024-01-23,5.1632658709676027e-08,2.3132758732420213e-08,8.013255868693184e-08
975,DOKA.S,2024-01-24,7.074193946128947e-08,3.9411587843712896e-08,1.0207229107886606e-07
